review_id,header,review,date,reviewer,location,rev_n_ratings,rating,brand_base_urls,name,country,category,price,n_ratings
14074,Sweet Excellence,It was hard to believe that a rum was so cheap for some to be one of the ten best rum in the world. The perfect demonstration that the price is not synonymous with perfection. It is perfectly balanced rum and butterscotch flavor ( sweet as candy) is pleasant . It will be perfect with dessert (crème brûlée...),2015-12-16,Marc Cardinal,Belgium,387,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
13621,Smooth and unforgettable,"For the price, this is my favorite rum to date. Good for sipping with its slightly smokey flavor. ",2015-12-04,Nicholas Haskell,Trinidad and Tobago,3,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
13069,"Honest good rum, not for mixes, just pure","Your review – you could include things like color, aroma, body, taste, finish, spice, smoothness… really anything you want! You can also share an optional picture of the drink (or better still - you enjoying it!) by attaching a photo below.",2015-11-15,Tumblebeat,Switzerland,6,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
12651,A darn fine rum!,This is one of those rums that I find is so smooth that when I have my normal rum & Coke Zero I really don't notice the rum by taste. Instead it sneaks up on me and I feel it. This is one of the rums my wife likes to drink straight. [NOTE: I do realize that a large amount of sugar has been added to this rum. I still like it.],2015-10-26,Beukeboom,United States,305,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
11864,Best Rum I've tried (So far),"After trying a glass of Centenario XX, which opened my eyes to the world of rum... I went on a personal quest to find the best rum (FOR ME!).I am not a drinker, nor a connoisseur, I cannot tell you about notes, flavors, palates, etc... But I can tell you: This is the best rum that I've tried. Give it a shot!",2015-09-21,Max,United States,10,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
10715,ένα πάρα πολύ καλό ρούμι,απο την πρώτη γουλιά το λάτρεψα.είναι ένα γλυκό ρούμι με πλούσια αρώματα και πολύ καλή επίγευση!,2015-08-14,katsaros antonios,Greece,17,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
10609,Incredible Value!!!,"This rum blew me away!  I can't believe it's only $34.99 (K&L Wines 2015).  Toffee, cacao, vanilla, gingerbread, oak, molasses, wow!  Smooth as silk too; don't even bother mixing it.  A bit creamier than most rums.  I prefer this over a number of others that cost at least three times as much.",2015-08-07,Falcon91Wolvrn03,United States,379,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
9696,Umuligt til disse penge!!,"Helt utroligt, at man kan få så god en rum, til så uhørt lav en pris, vi som rum-nyder kan kun klappe i vores (pirat)hænder og nyde denne fantastiske rum, tænk at man kan få hele t0 flasker af denne til samme pris som andre tilsvarende gode rum. Wuuuuhuuuu",2015-06-25,Flemming,Denmark,7,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
9211,"Very, very good!",Was actually waiting for a friend to pick this up at one of the danish/german bordershops (Here called Botucal) but couldn't resist myself and went to the swedish monopoly (again) and paid roughly 15€ extra for it. In one simple word...fantastic!,2015-05-31,EW71,Sweden,8,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
9039,nr. 1,the best rum I ever had. Sweet smooth taste. Nice smell. I love this one.,2015-05-25,Petr,Czech Republic,10,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
8653,Diplomatico,"I got this rum from my coworkers when I was 50 years. This was my first rum and it was love on the first sight.Unfortunatelly, the bottle is very small :-)",2015-05-06,Petr,Czech Republic,2,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
8253,The best I have had so far,i would have give it a 10 but my run journey has only really just began and I know there's better out there. But the colour is dark and the smell is pleasing tinge nose I have mine with just one cube of ice and find is smooth and finished the bottle in no time. Already ordered two more! ,2015-04-15,Lloyd johnson,United Kingdom,3,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
7979,Value for pengene,"En rom der smager af mere - et godt sted at starte sin rom-rejse. Dufter af abrikos og figner. Smagen er sød og harmonisk, men stadig med en hale af krydderier. Eftersmag: Lang, krydret og sød. Fantastisk rom til prisen.",2015-04-03,Henrik Krogh,Denmark,26,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
6980,Caramel,"Ce rhum n'est pas mauvais. Il est facile d'accès et même agréable à boire. Seulement il sent le caramel, il a goût de caramel et il est sucré comme du caramel.Ce rhum, comme beaucoup d'autres, a été victime d'un ajout compulsif de caramel pour plaire au plus grand nombre.Ce qui me gêne avec celui-ci c'est que l'on ne sent pratiquement plus le rhum...",2015-02-13,CaméLéon,United States,3,6,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
6191,diplomatico 12 ans,Nez caramel Rappelle le flamby ou la crème brûlée Manque cruel de complexité.,2015-01-06,Tutor,France,19,5,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
6160,My favorite,"Môj úplne najoblubenejší rum. Nemu vdačím za to, že som začal vychutnávať rumy",2015-01-06,Dobso,Slovakia,40,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
5735,One of the more complex rums around.,This rum has excellent flavor that builds through the sip. Complex enough to keep your tongue dancing and keep you wanting more.  Prefer this straight but it is great with ice too.  ,2014-12-20,zmancbr,United States,2,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
4925,Fantastic,"this is a must for any rum enthusiast, wonderful flavours and for under £40It's way to good to mix, pour into a nice glass sit back and enjoy. Christmas cake liquid form:-)One of my favourites.",2014-10-19,Robbo,United Kingdom,2,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
4025,Love It,This is how I discovered Venezuela rum.  A very rich tasting sipper with just enough complexity to make it a standout.  This rum sits on my top shelf.,2014-07-05,Mike,United States,30,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
3576,very sweet rum with few flaws,"Diplomatico RE is a very enjoyable spirit. Full of vanilla, caramel and cocoa it appeals to all sweet rum lovers. Though I have to take off one point off due to added sugar.",2014-06-01,Leon,Germany,34,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
3544,Highly recomended!,"This is a very good rum and especial at the price tag (345.- DKR). Sweetish rum with taste of molassis, caramel, vanille, banana in a very nice combination. This is an inhouse favorite. ",2014-05-30,Søren Ladegaard,Denmark,8,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
3251,Punches above its weight,"Rich golden thick rum. Quite fragrant for a rum (sweet). Smooth, low burn and not too much of a kick. I find it has a heavy molasses-y flavour rather lighter caramel.   Maybe a very slight metallic/copper taste if I had to say anything bad about it.This is my go-to if I'm to recommend a sipping rum to a friend who typically doesn't like to sip due to its inoffensive qualities.The best part about this rum is the price compared to the quality. Well worth it.",2014-05-09,Brendan S,Canada,55,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
2951,Great rum,"Tried this famous rum finally and see where the admiration comes from. Its sweet and has depth of flavor. I never reserve any rum for sipping only, but this one might be the exception. I will always try any rum I purchase in a mix of coke zero or pineapple juice just for reference. You never want to pass on a great experience on archaic principles. Diplomatico worked well with both.  Gret rum",2014-04-11,Bill Gaylor,United States,52,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
2330,amazing ratio quality/price,"If you wanna share a good rum without burning your credit card. Perfectly smooth, maybe a lack of flavors in second mouth. Still a must have! ",2013-12-03,znowx,France,22,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
1398,tres bien,un prix defian toute concurence pour un rhum de cette qualite,2013-02-23,thorfin,France,18,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
730,Excellent for after dinner,"I love sipping this rum after dinner.  It has a very sweet, molasses dominated taste.  It has got plenty of alcohol so that you know that you are drinking rum.",2013-02-02,Don Tucker,United States,195,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
494,Smooth and sweet,A smooth sweet rum. I like to drink this while enjoying a nice cigar. ,2013-01-05,Nick,United States,54,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
193,Really tasty but....,"over caramelised and a bit treacly, a good dessert rum or for those who prefer their rums more like liqueur. Worth a try and also worth having for sharing sweet after dinner party drams or for those friends girlfriends who like their sweet stuff.  ",2012-09-14,Da'rum,Germany,22,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52887,My favorite rum so far,"My favorite rum so far, very smooth, sweet and flavorful, rich but not overwhelming.  Great for zipping and enjoying the complex flavors.",2018-08-20,Igor Marchosky,United States,2,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52871,Great,Very good rum have had in the bar for a while now and has been doing fantastic.,2018-08-20,Mark Mcilrath,United Kingdom,1,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52752,Excellent rhum,"Excellent rhum à siroter sans glace.Sucré comme je l'aime , facile à boire, bon rapport qualité prix.",2018-08-17,Alexandre Rousselle,Canada,8,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52739,"My favorite rum to sip, it's sweet but I like it","The bottle looks older than the rum, love the dull finish. I would never think of mixing it. Maybe a big oversized ice cube, and let it sit. Some say it's too sweet but that's a matter of taste, who says good rum can't be a little sweet?",2018-08-17,m keating,United States,22,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52736,Amazing,"Has notes of vanilla, smooth, no spice, just aged and smokey delicious!",2018-08-17,Dan Brush,United States,7,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52645,Too sweet,"Sweet toffee, fudge and tropical fruit flavors. Too sweet for me, but a good rum for beginners",2018-08-14,Örjan,Sweden,29,6,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52611,Strong taste,"Well balanced although strong taste. Perfect for after dinner, less suitable for light summer nights.",2018-08-13,Coen Jaakke,Netherlands,2,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52574,It is good,"This rum is good in exact meaning of this word. Neither bad, nor great. Mild touch of cherries but you have nothing more to discover while drinking this rum for the second or third time. Suitable especially for rum-beginners. 65%",2018-08-11,Martin Tousek,Czech Republic,21,6,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52523,Great rum / Fajnovy rumik,"Fajnovy rumik. Ma len jednu nevyhodu, velmi rychlo ho vypijem.",2018-08-10,Redw007,Slovakia,2,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52473,Very nice and smooth,"Very smooth and sweet but very tasting for a good price! Taste: vanilla, caramel and oak! I like it!",2018-08-08,David,Netherlands,3,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52426,Easy sip,"A bit sweeter, but taste very neat. Not to many flavors. Vanila is dominating. I have expected a little bit more from this rum.",2018-08-06,Milan,Serbia,7,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52403,Spicey loveliness,Although this isn't a spiced rum it has a lovey taste of vanilla and spices.Very good rum for the price.,2018-08-05,Anthony Lambert,Germany,10,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52324,One of my favourites,"Lovely and smooth. The sweet, deep aftertaste makes it very moreish and easy to drink.",2018-08-02,Mark,United Kingdom,11,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52312,Absolutely my most favorite rum,"I was used to drink the likes of Barbancourt, Zacapa, and Flor de Caña. Then I got hooked un Methusalem. Well, that was until I tried Diplomatico Reserva Exclusiva. It has a very good taste, not too sharp not too sweet. Goes well straight up or with a bit of ice, depending on your mood. Anyone who asks you to use this in mixed drinks should be banished or life. That's not what this rum is for. Also goes well with a good cigar. Those who have criticized this rum are probably accustomed to other types of rum, but in my book, this is as good as it gets.",2018-08-01,Emiliano de Cuba,Aruba,1,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52148,Hard to stop drinking,"First time i drunk it was in Venezuela sevral years ago bit still i like it, and god price",2018-07-27,Thomas,Sweden,2,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52122,Too sweet,To much added sugar to this rum. It’s 44g/litre takes it half way of being a liqueur. Not rum to me. Real rum has no added sugar.,2018-07-26,Lars,Sweden,6,4,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52099,Magnificent,"This rum tastes exquisite. I didn't even try it on the rocks. It's warming, oily, rich in flavour. It gets really smooth after letting breathe for 15-20 minutes. The appearance of the bottle and the packagging looks really great too. And other important thing: the price of this rum is not overhelming. The best rum I've currently tasted.",2018-07-25,Bartosz112233,Poland,13,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
52027,This is the RUM,"Balanced sweatness, smooth taste and hint of plums. Delicious neat or with one cube of ice. My all time favourite Rum.",2018-07-22,Honza,United States,2,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51987,Fantastic rum! Great for sipping,"For the price, this rum is a steal! Smooth sweet flavor with almost no burn. Definitely don’t waste it mixing, this rum is only for sipping. Great find!",2018-07-21,Cliff,United States,7,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51895,One of the best out there,"If you are new to rum. I would say this is the best bottle of rum you can start to sip neat. The flavours are smooth caramel, toffee, candied fruit and a lovely cinnamon and nutmeg mix with a hint of vanilla. This is a very smooth and top tier rum. Little to no burn. Quite deadly if you like your rum in larger quantities. I would never dare to mix this or chase it. Only neat or on the rocks for this one 9.4/10",2018-07-18,Lloyd,Australia,19,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51851,A sweet smooth sipper,"Tried this at the Mai Kai last night, upon the recommendation of Kern Mattei, the manager, he said it was on the sweeter side which I enjoy. The nose was strong and spicy which belied the super smooth taste with hints of molasses and fruit. I will buy this eventually but settled on El Dorado 12 year for use in tiki recipes calling for a Demerara.",2018-07-16,Mike Pooch,United States,7,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51831,Exotic warm spices,Very similar nose and taste profile to Don Papa. A great sipper with one or two ice cubes to smooth the afterburn,2018-07-15,Sean Towlson,South Africa,2,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51781,Top,"Ein sehr runder, milder und leckerer Rum mit einer angenehmen Süße. Das Preis- Leistungsverhältnis ist unschlagbar.",2018-07-14,Andreas,Germany,4,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51700,Best rum - possibly. Best value - definitely.,"Wonderful sipping rum comparable to ron abuelo Centurion at a fraction of the price.Combination of mellowness,  and fresh fruit. Smooth as any rum i’ve Tasted",2018-07-11,Robert eisen,United States,8,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51698,miam,Un des meilleurs pour les becs sucrés. Très bon rapport qualité prix.,2018-07-11,Marc-Andre,Canada,21,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51676,"Again, a must have!","Very similar rum in Ron Millonario from Peru. Golden dark color and rich taste of coffe, cinnamon, caramel and honey. Beautiful aftertaste!",2018-07-10,Matija,Slovenia,9,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51663,Good but...,"The color is a beautiful dark copper. The bouquet resembles some domestic brandies: rich, vanilla-y. On sipping neat it slides down with some peppery finish after teasing the palate with some dry, short-lived hints of vanilla and spices. Smooth but to me lacking in personality and when it comes to character not up to some competition in this price range.",2018-07-10,George,United States,7,6,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51598,Great sipping rum,For those who like sweeter rums (caramel/vanilla notes) this is incredible. It is smooth with very little burn - a recommended choice for someone new to rum or else has only experienced it in cocktails.,2018-07-08,Tim,United States,3,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51402,perfect choice,"easy to drinkvery smooth, excellent tasteone of my favourite",2018-06-30,Patricebru,France,10,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51351,Ubiquitous but enjoyable somewhat like Zacappa 23,"I bought this rum to see what the fuss is all about (mention this one to rum lovers and you will start a war), some like it some hate it some say it is their holy grail.Well to be honest at my first sip trying it neat I thought ""well this is what I imagined how a rum that pirates drink in the movies tastes."" It is sweet with the aromas of brown sugar, caramel, citrus and vanilla. I actually liked it very much. But there is some heat and it is too sweet to sip a lot of nit drinks in a row.If you put ice in it it just turns to sugary water and mixed with other drinks is ok.It is worth a try for sure but not an all night sipping rum for me.",2018-06-28,Luka,Croatia,8,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51285,Distinctive taste. Nice for sipping,Not too strong in alchool. Aftertaste that reminds me apple peels...,2018-06-26,Joe Toug,Canada,1,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51284,Cheap and good,"Diplomático Reserva Exclusiva zraje dlouhých 12 let v sudech z bílého kanadského dubu a následně je destilován metodou ""Pot Still"". Magickou jantarovou barvu a výjimečně vyváženou chuť získává díky umu a řemeslné dovednosti místního sklepmistra. Vůně je velmi bohatá, příjemná a uklidňující. Je sladký, s ovocnou chutí, což je charakteristické pro všechny rumy Diplomatico, avšak obsahuje ještě vyšší koncentraci a intenzivnější chuť. Jedná se o výjimečný rum určený k pomalému upíjení, který se stal lahůdkou pro všechny milovníky rumů. Opravdový skvost.2008 - Zlatá medaile - Concours Mondial Bruxelles, Chile.2007 - Zlatá medaile - Ministry of Rum, Grenada, West Indies.2007 - Zlatá medaile - San Francisco World Spirits.2005 - Stříbrná medaile - International Wine and Spirits Competition.2004 - Stříbrná medaile - Golden Alembic.1996 - Zlatá medaile - St John's International Rum Festival, Canada.",2018-06-26,Spalik1893,Czech Republic,11,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51267,Diplomatico Reserva Exclusiva,"Asi jeden z nejoblibenejsich rumu. Pozvani na Diplomatico neodmitnu, ale za ty penize si umim vybrat lepsi rum. Na muj vkus je moc sladky, ale kdo nema rad suche rumy se v nem muze najit.",2018-06-25,Michal Pulák,Czech Republic,40,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51265,Nice on the rocks,Stoped at my first run bar in King of Pressa and they suggested this.  Very good smooth with a hint of vanella.,2018-06-25,Gary,United States,29,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51152,sugar liqueur,"full of sugar, not like distilled product should be",2018-06-21,Jorma Perhonen,Finland,4,1,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
51111,Feels n taste like a 100+ bottle,Onto my fourth fifth in the last month of this amazing rum. Been splurging into the 75.00+ bottles from around the word and haven't landed on anything that quite takes me through her story like this one. 45.00 bucks for 5+ palate stories. SOLD! You will get addicted to this...,2018-06-19,WelterWeight,United States,3,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50935,Great Value,"Butterscotch and caramel sweet and smooth, little or no burn. Like it better than Zaya which is a bit cheaper with a bit more vanilla. Slightly more expensive but worth it.",2018-06-14,Hawkeye821,United States,10,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50929,"Great taste, great value","We did a side by side taste test with El Dorado 15. Just as smooth with a slightly sweeter finish.  Really excellent, and a great value.  One of my favorites!",2018-06-14,Adam,United States,4,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50924,On the sweeter side but very nice,"This rum certainly is on the sweeter side, but the flavours are still very good.Pours an amber colour, with vanilla aromas and rich caramel. In mouth, a sweet vanilla dominates the flavour profile, together with some peach or mango. Very little woodiness or earthiness. Decent.",2018-06-14,Rhombic,United Kingdom,4,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50898,Just plain good,"Taste is warm and sweet with this caramel colored nectar. Just enough burn to offset the sweetness. Smells of raisins and molasses with a touch of dried leaves. I’ve tried many, but this is still my favorite.",2018-06-12,Martin Fink,United States,6,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50891,Best Value / Bar None,"For the money, it ranks a 10. Purely in taste a solid 8.  Gorgeous bottle.  Easily one I recommend for prople who have yet to find a rum they like.",2018-06-12,Gork,United States,1,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50620,Holy smokes!,"Incredible aroma, incredibly complex yet it all comes together. The nose is almost as good ad the flavor.  An outstanding sipper",2018-06-03,Kevin,United States,21,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50569,Full of additives,"Hugely disappointed with this. So much hype! It was so sweet i couldn't drink more than one glass. This product has some 44g per litre of added sugar - equivalent to 10 teaspoons of added sugar! That's practically a liqueur. Apparently, it also has lots of vanilla and other additives. ""Aged... for on average 12 years""?? You are joking - it's a blend of rums aged up to 12 years. How much of it is 12-year old? You should be able to tell from the taste. But the taste is masked by all the additives. A rum like Santa Teresa 1796, for example, has no added sugar. Good for alco-pop lovers or on your pancakes.....",2018-06-02,jason,France,4,2,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50521,Diplomatico,Un rhum très sucré. Je le classe comme le don papa. Facile à boire.,2018-06-01,Nico,France,10,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50436,My favorite so far!,"A delicious Rum, smooth with the right amount of sweetness!",2018-05-29,Larry,United States,1,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50435,A truly tasty drink,"Sipping this neat was what kept me going through finals week this year. Not a lot of bite, and plenty of flavor to get me to buy this again.",2018-05-29,Captain America,United States,1,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50417,Fantastic and sweet!,"On the nose you get a big waft of sticky sweetness, vanilla, fruit, rich syrup. A bit of alcohol heat piggybacks its way in as well with the sweetness. The rum is bold and sweet all the way through from the tip of the tongue and on the cheeks. Little no heat very smooth but a tad syrupy. The finish leaves a rich taste in your mouth that holds all the way until your next drink or bite of food and it leaves your lips a bit sticky. A truly bold rum that manages to be sweet without becoming overbearing. One of the finest rums I have tried so far.",2018-05-29,Jacob,United States,7,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50366,Wonderful rum,£36 on Amazon. Nice rum ok as sipper  very good mixer sweet and mixes well with cola or ginger ale.,2018-05-28,Robert Ferron,United Kingdom,153,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50357,OK,"Yeah it is good alright, just like everyone including your grandma and dog says. It has good balance between sweet and bitter, I don't think they overdid it.",2018-05-27,5xo,Slovakia,47,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50327,In almost every bar,Its always a good choice to have a glass during the night.,2018-05-26,Benedikt,Czech Republic,3,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50320,Really really good taste!,"One of the better rums i've had! Smells great, tastes great! Really good!",2018-05-26,Chris,Netherlands,43,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
